 4.12407554057229e-13   4.92e+02 
 8.26309591889960e-13   9.90e+02 
 1.24209196608111e-12   1.50e+03 
 1.66069954788661e-12   1.45e+03 
 2.08236948681100e-12   1.38e+03 
 2.50699866783643e-12   1.32e+03 
 2.93444948106539e-12   1.25e+03 
 3.36457283304146e-12   1.18e+03 
 3.79721444781657e-12   1.11e+03 
 4.23221731492307e-12   1.04e+03 
 4.66942311260702e-12   9.64e+02 
 5.10867319878555e-12   8.88e+02 
 5.54980930198412e-12   8.12e+02 
 5.99267396713021e-12   7.33e+02 
 6.43711080253433e-12   6.54e+02 
 6.88296457188344e-12   5.74e+02 
 7.33008116979854e-12   4.93e+02 
 7.77830751246832e-12   4.11e+02 
 8.22749136771162e-12   3.29e+02 
 8.67748114246618e-12   2.46e+02 
 9.12812564046640e-12   1.62e+02 
 9.57927379875055e-12   7.83e+01 
 1.00307744084785e-11   0.00e+00 
 1.04824924232331e-11   0.00e+00 
 1.09343812994047e-11   0.00e+00 
 1.13864306771822e-11   0.00e+00 
 1.18386338000470e-11   0.00e+00 
 1.22909853679347e-11   0.00e+00 
 1.27434808298035e-11   0.00e+00 
 1.31961161330240e-11   0.00e+00 
 1.36488876159619e-11   0.00e+00 
 1.41017919433783e-11   0.00e+00 
 1.45548260564080e-11   0.00e+00 
 1.50079871302737e-11   0.00e+00 
 1.54612725383821e-11   0.00e+00 
 1.59146798224026e-11   0.00e+00 
 1.63682066678366e-11   0.00e+00 
 1.68218508843950e-11   0.00e+00 
 1.72756103904133e-11   0.00e+00 
 1.77294832005506e-11   0.00e+00 
 1.81834674160923e-11   0.00e+00 
 1.86375612172765e-11   0.00e+00 
 1.90917628571706e-11   0.00e+00 
 1.95460706567166e-11   0.00e+00 
 2.00004830006522e-11   0.00e+00 
 2.04549983340786e-11   0.00e+00 
 2.09096151595041e-11   0.00e+00 
 2.13643320342366e-11   0.00e+00 
 2.18191475680299e-11   0.00e+00 
 2.22740604209164e-11   0.00e+00 
 2.27290693011782e-11   0.00e+00 
 2.31841729634218e-11   0.00e+00 
 2.36393702067341e-11   0.00e+00 
 2.40946598729038e-11   0.00e+00 
 2.45500408446991e-11   0.00e+00 
 2.50055120441948e-11   0.00e+00 
 2.54610724311469e-11   0.00e+00 
 2.59167210014126e-11   0.00e+00 
 2.63724567854149e-11   0.00e+00 
 2.68282788466539e-11   0.00e+00 
 2.72841862802631e-11   0.00e+00 
 2.77401782116136e-11   0.00e+00 
 2.81962537949656e-11   0.00e+00 
 2.86524122121682e-11   0.00e+00 
 2.91086526714077e-11   0.00e+00 
 2.95649744060046e-11   0.00e+00 
 3.00213766732592e-11   0.00e+00 
 3.04778587533449e-11   0.00e+00 
 3.09344199482500e-11   0.00e+00 
 3.13910595807653e-11   0.00e+00 
 3.18477769935177e-11   0.00e+00 
 3.23045715480493e-11   0.00e+00 
 3.27614426239394e-11   0.00e+00 
 3.32183896179685e-11   0.00e+00 
 3.36754119433241e-11   0.00e+00 
 3.41325090288449e-11   0.00e+00 
 3.45896803183038e-11   0.00e+00 
 3.50469252697272e-11   0.00e+00 
 3.55042433547487e-11   0.00e+00 
 3.59616340579970e-11   0.00e+00 
 3.64190968765155e-11   0.00e+00 
 3.68766313192126e-11   0.00e+00 
 3.73342369063408e-11   0.00e+00 
 3.77919131690039e-11   0.00e+00 
 3.82496596486899e-11   0.00e+00 
 3.87074758968301e-11   0.00e+00 
 3.91653614743806e-11   0.00e+00 
 3.96233159514269e-11   0.00e+00 
 4.00813389068104e-11   0.00e+00 
 4.05394299277737e-11   0.00e+00 
 4.09975886096266e-11   0.00e+00 
 4.14558145554291e-11   0.00e+00 
 4.19141073756913e-11   0.00e+00 
 4.23724666880908e-11   0.00e+00 
 4.28308921172033e-11   0.00e+00 
 4.32893832942497e-11   0.00e+00 
 4.37479398568549e-11   0.00e+00 
 4.42065614488208e-11   0.00e+00 
 4.46652477199100e-11   0.00e+00 
 4.51239983256423e-11   0.00e+00 
 4.55828129271010e-11   0.00e+00 
 4.60416911907490e-11   0.00e+00 
 4.65006327882556e-11   0.00e+00 
 4.69596373963309e-11   0.00e+00 
 4.74187046965694e-11   0.00e+00 
 4.78778343753017e-11   0.00e+00 
 4.83370261234527e-11   0.00e+00 
 4.87962796364082e-11   0.00e+00 
 4.92555946138866e-11   0.00e+00 
 4.97149707598181e-11   0.00e+00 
 5.01744077822292e-11   0.00e+00 
 5.06339053931329e-11   0.00e+00 
 5.10934633084233e-11   0.00e+00 
 5.15530812477769e-11   0.00e+00 
 5.20127589345565e-11   0.00e+00 
 5.24724960957205e-11   0.00e+00 
 5.29322924617366e-11   0.00e+00 
 5.33921477664981e-11   0.00e+00 
 5.38520617472453e-11   0.00e+00 
 5.43120341444890e-11   0.00e+00 
 5.47720647019384e-11   0.00e+00 
 5.52321531664311e-11   0.00e+00 
 5.56922992878661e-11   0.00e+00 
 5.61525028191402e-11   0.00e+00 
 5.66127635160863e-11   0.00e+00 
 5.70730811374141e-11   0.00e+00 
 5.75334554446532e-11   0.00e+00 
 5.79938862020985e-11   0.00e+00 
 5.84543731767575e-11   0.00e+00 
 5.89149161382993e-11   0.00e+00 
 5.93755148590055e-11   0.00e+00 
 5.98361691137234e-11   0.00e+00 
 6.02968786798194e-11   0.00e+00 
 6.07576433371357e-11   0.00e+00 
 6.12184628679469e-11   0.00e+00 
 6.16793370569190e-11   0.00e+00 
 6.21402656910689e-11   0.00e+00 
 6.26012485597261e-11   0.00e+00 
 6.30622854544943e-11   0.00e+00 
 6.35233761692153e-11   0.00e+00 
 6.39845204999333e-11   0.00e+00 
 6.44457182448601e-11   0.00e+00 
 6.49069692043416e-11   0.00e+00 
 6.53682731808253e-11   0.00e+00 
 6.58296299788279e-11   0.00e+00 
 6.62910394049050e-11   0.00e+00 
 6.67525012676197e-11   0.00e+00 
 6.72140153775140e-11   0.00e+00 
 6.76755815470796e-11   0.00e+00 
 6.81371995907297e-11   0.00e+00 
 6.85988693247712e-11   0.00e+00 
 6.90605905673784e-11   0.00e+00 
 6.95223631385660e-11   0.00e+00 
 6.99841868601638e-11   0.00e+00 
 7.04460615557911e-11   0.00e+00 
 7.09079870508321e-11   0.00e+00 
 7.13699631724119e-11   0.00e+00 
 7.18319897493723e-11   0.00e+00 
 7.22940666122490e-11   0.00e+00 
 7.27561935932483e-11   0.00e+00 
 7.32183705262250e-11   0.00e+00 
 7.36805972466600e-11   0.00e+00 
 7.41428735916392e-11   0.00e+00 
 7.46051993998319e-11   0.00e+00 
 7.50675745114699e-11   0.00e+00 
 7.55299987683272e-11   0.00e+00 
 7.59924720136995e-11   0.00e+00 
 7.64549940923847e-11   0.00e+00 
 7.69175648506633e-11   0.00e+00 
 7.73801841362788e-11   0.00e+00 
 7.78428517984196e-11   0.00e+00 
 7.83055676876994e-11   0.00e+00 
 7.87683316561398e-11   0.00e+00 
 7.92311435571515e-11   0.00e+00 
 7.96940032455172e-11   0.00e+00 
 8.01569105773735e-11   0.00e+00 
 8.06198654101941e-11   0.00e+00 
 8.10828676027725e-11   0.00e+00 
 8.15459170152054e-11   0.00e+00 
 8.20090135088763e-11   0.00e+00 
 8.24721569464389e-11   0.00e+00 
 8.29353471918012e-11   0.00e+00 
 8.33985841101100e-11   0.00e+00 
 8.38618675677348e-11   0.00e+00 
 8.43251974322526e-11   0.00e+00 
 8.47885735724330e-11   0.00e+00 
 8.52519958582227e-11   0.00e+00 
 8.57154641607312e-11   0.00e+00 
 8.61789783522159e-11   0.00e+00 
 8.66425383060680e-11   0.00e+00 
 8.71061438967982e-11   0.00e+00 
 8.75697950000227e-11   0.00e+00 
 8.80334914924492e-11   0.00e+00 
 8.84972332518637e-11   0.00e+00 
 8.89610201571167e-11   0.00e+00 
 8.94248520881101e-11   0.00e+00 
 8.98887289257841e-11   0.00e+00 
 9.03526505521040e-11   0.00e+00 
 9.08166168500480e-11   0.00e+00 
 9.12806277035940e-11   0.00e+00 
 9.17446829977075e-11   0.00e+00 
 9.22087826183293e-11   0.00e+00 
 9.26729264523634e-11   0.00e+00 
 9.31371143876649e-11   0.00e+00 
 9.36013463130283e-11   0.00e+00 
 9.40656221181760e-11   0.00e+00 
 9.45299416937465e-11   0.00e+00 
 9.49943049312832e-11   0.00e+00 
 9.54587117232233e-11   0.00e+00 
 9.59231619628863e-11   0.00e+00 
 9.63876555444639e-11   0.00e+00 
 9.68521923630082e-11   0.00e+00 
 9.73167723144220e-11   0.00e+00 
 9.77813952954475e-11   0.00e+00 
 9.82460612036565e-11   0.00e+00 
 9.87107699374398e-11   0.00e+00 
 9.91755213959975e-11   0.00e+00 
 9.96403154793284e-11   0.00e+00 
 1.00105152088221e-10   0.00e+00 
 1.00570031124242e-10   0.00e+00 
 1.01034952489730e-10   0.00e+00 
 1.01499916087783e-10   0.00e+00 
 1.01964921822249e-10   0.00e+00 
 1.02429969597720e-10   0.00e+00 
 1.02895059319518e-10   0.00e+00 
 1.03360190893691e-10   0.00e+00 
 1.03825364227000e-10   0.00e+00 
 1.04290579226915e-10   0.00e+00 
 1.04755835801600e-10   0.00e+00 
 1.05221133859909e-10   0.00e+00 
 1.05686473311377e-10   0.00e+00 
 1.06151854066211e-10   0.00e+00 
 1.06617276035281e-10   0.00e+00 
 1.07082739130114e-10   0.00e+00 
 1.07548243262883e-10   0.00e+00 
 1.08013788346403e-10   0.00e+00 
 1.08479374294120e-10   0.00e+00 
 1.08945001020103e-10   0.00e+00 
 1.09410668439040e-10   0.00e+00 
 1.09876376466228e-10   0.00e+00 
 1.10342125017565e-10   0.00e+00 
 1.10807914009542e-10   0.00e+00 
 1.11273743359242e-10   0.00e+00 
 1.11739612984323e-10   0.00e+00 
 1.12205522803020e-10   0.00e+00 
 1.12671472734133e-10   0.00e+00 
